EmployeeID,Name,HighestDegree,Division,DivisionAddress,DivisionPhone,PersonalAddress,Email,PhoneNumber,Department,DepartmentDescription,JobTitle,JobDescription,Salary,Birthdate,SocialSecurity
213569,KATRINA KIM ROBLES,HS,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"5764 Bailey Islands, Port Christopherland, CA 73011",katrina_robles_163@klb..com,362.386.7645x008,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",37560.43,10/3/1969,416/33/2879
282821,Col Victoria Angela Moore,HS,CENTRAL DIVISION,"202 Main St, Columbus, OH 43085",(916)555-6789,"4746 Cynthia Motorway, Duffytown, OH 50572",col_victoria_angela_moore_126@klb.com,307-247-1244x81490,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 3,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE CENTRAL DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",28035.26,2/18/1994,880-74-5992
270182,Faith Kimberly Schmidt,AB,North Division,"123 North St, Springfield, IL 62701",(217)555-1234,"19740 WILLIAM DRIVE, NORTH RICHARD, IL 35622",FAITH_SCHMIDT_114@KLB..COM,303.259.0181,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",36008.31,12/7/1979,128/81/0821
289081,Melissa Maria Wright,GED,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"94693 Christopher Run Suite 615, Jonshire, CA 43825",melissa_wright_185@klb.com,-4444,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 1,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE WEST DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",34628.3,1/20/1980,428/34/6362
266526,LAUREN ASHLEY MOLINA,GED,NORTH DIVISION,"123 North St, Springfield, IL 62701",(217)555-1234,"348 Summers Valley Suite 941, Haleyburgh, IL 57615",lauren_molina_126@klb.com,749-953-7057x54941,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",28445.16,1/2/1990,278 77 2003
231144,KENNETH MARK BENNETT,HS,WEST DIVISION,"101 WEST DR, SACRAMENTO, CA 94203",(916)555-5678,"184 Alexandra Overpass Suite 139, Ninafort, CA 72065",KENNETH_BENNETT_137@KLB.COM,419.963.2155x472,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 4,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",34792.02,1982.09.04,629 25 9043
419119,James Calvin Kemp,MA,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"188 Louis Park, Melissaville, CA 28500",JAMES_KEMP_139@KLB.COM,645-757-9707x90770,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 5,"PROVIDES ADMINISTRATIVE SUPPORT WITHIN THE WEST DIVISION, ASSISTING WITH SCHEDULING, DOCUMENTATION, AND COMMUNICATION TASKS.",49903.35,1987.01.23,216 04 0323
279717,Keith Christopher Butler,HS,SOUTH DIVISION,"456 South Ave, Austin, TX 73301",(512)555-6789,"33410 John Port, Nicholasmouth, TX 09899",KEITH_BUTLER_184@KLB.COM,(907)932-6121x2766,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 1,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",30047.98,1987.03.24,850 17 3191
243341,Carrie Paula Perez,AB,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"344 Glass Stream Suite 017, Brandiville, CA 84883",carrie_perez_177@klb.com,(636)860-8134,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 4,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",38886.57,6/12/1992,605/68/8196
213717,Michael Mark Meyer,HS,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"687 Ramirez Courts Suite 294, East Tiffanytown, CA 36406",MICHAEL_MEYER_169@KLB..COM,+1-332-638-4725x2329,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 1,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",33625.53,1970.09.15,444-66-3497
250686,Ryan Nicholas Guerrero,HS,South Division,"456 SOUTH AVE, AUSTIN, TX 73301",(512)555-6789,"8393 Gould Roads Apt. 223, Karenberg, TX 04153",ryan_guerrero_109@klb.com,001-368-734-6549x1601,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",35163.97,9/23/1984,346-33-6824
272817,Amanda Tammie Braun,GED,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"10553 Johnson Square Suite 850, Lake Jonathanmouth, NY 28673",amanda_braun_198@klb.com,001-264-445-1720x9708,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the East Division, ensuring quality and efficiency in processes.",32538.03,7/1/1991,747-13-4611
262210,Henry Brian Jackson,AB,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"8386 MALDONADO BRANCH SUITE 189, JUAREZSHIRE, TX 22865",henry_jackson_134@klb.com,441.760.6608x682,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 10,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",44035.28,2001.12.23,016-83-1991
401743,JASON SCOTT STEVENSON,BS,West Division,"101 WEST DR, SACRAMENTO, CA 94203",(916)555-5678,"23933 Kim Track Suite 533, Natalieborough, CA 94044",JASON_STEVENSON_158@KLB.COM,(397)859-8096x282,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 1,"Provides administrative support within the West Division, assisting with scheduling, documentation, and communication tasks.",40687.81,1964.02.10,538-63-9178
270528,Elizabeth Sharon Crane,BS,EAST DIVISION,"789 EAST BLVD, ALBANY, NY 12201",(518)555-1234,"29659 Bell Isle, Christinatown, NY 84068",elizabeth_crane_171@klb..com,(363)560-5647x02741,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 7,"Performs production and operational tasks within the East Division, ensuring quality and efficiency in processes.",33382.47,11/9/1976,443-92-5146
255526,Edward Joshua Gordon,HS,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"710 Brown Corner Suite 075, West Joshua, CA 84446",EDWARD_GORDON_178@KLB.COM,-10573,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",36293.19,4/3/1987,333 12 4932
113125,Alicia Donna Ibarra,MA,East Division,"789 EAST BLVD, ALBANY, NY 12201",(518)555-1234,"389 Joshua Ferry, Robertsview, NY 02773",alicia_ibarra_114@klb.com,688-830-8767x256,HR,Manage all human resource need of the organization,Lead HR Manager,"Leads all HR initiatives in the division, resolves complex employee issues, and ensures the division adheres to organizational policies.",189000.4,12/16/1972,250-41-4390
217784,David Louis Hill,GED,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"7851 Sara Cliff Apt. 984, West Jacquelineville, TX 09815",DAVID_HILL_104@KLB..COM,001-677-416-8006,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 1,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",28321.07,12/27/1976,144 03 1295
136066,Angelica Dominique Bowers,AB,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"7319 Park Camp, Rivasland, CA 01496",ANGELICA_BOWERS_190@KLB.COM,-6765,HR,Manage all human resource need of the organization,HR Specialist 1,"Manages recruitment and onboarding, supports employee relations, and maintains compliance with labor laws as Specialist 1.",34146.54,1988.04.22,881 68 8900
234429,LT JESSICA RACHEL SCHAEFER,CTE,SOUTH DIVISION,"456 South Ave, Austin, TX 73301",(512)555-6789,"240 May Cliff, North Jefferyfort, TX 17838",lt_jessica_rachel_schaefer_140@klb.com,5328308992,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 4,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",30251.43,9/3/2003,079/52/3569
282141,MICHAEL KEITH KLEIN,AB,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"8224 Anthony Trafficway, Russelltown, OH 97846",MICHAEL_KLEIN_160@KLB.COM,930-855-7974x298,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",33009.78,12/29/1996,774 33 9084
326242,Kimberly Susan Lambert,PhD,EAST DIVISION,"789 East Blvd, Albany, NY 12201",(518)555-1234,"846 White Inlet Suite 938, New Aaron, NY 21783",kimberly_lambert_160@klb..com,933-289-5086,Engineering,Develop and maintain product design specifications and manufacturing protocols.,Engineering Manager Level 3,"Leads engineering teams, monitors project progress, and ensures timely delivery as Engineering Manager Level 3.",164959.16,,585-05-5658
435225,"Kimberly Jessica Bryant, BA",HS,CENTRAL DIVISION,"202 Main St, Columbus, OH 43085",(916)555-6789,"4698 Patrick Ford Apt. 094, South Williamstad, OH 25482","kimberly_jessica_bryant,_ba_101@klb.com",699-890-8701,ADMINISTRATIVE,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 4,"Provides administrative support within the Central Division, assisting with scheduling, documentation, and communication tasks.",41068.95,10/18/1971,528/61/0932
274117,Lynn Kimberly Patterson,GED,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"877 HENRY FIELDS SUITE 192, SOUTH JOHN, CA 64502",LYNN_PATTERSON_173@KLB.COM,(595)222-4853x0986,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",28067.41,3/8/1987,240 08 7065
298169,Deborah Barbara Carter,CTE,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"520 Ferguson Underpass Apt. 021, Port Amandaberg, TX 93388",deborah_carter_117@klb..com,695-507-6223x587,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",39447.41,4/28/1998,118-41-5479
429102,Jennifer Elizabeth Oneal,HS,North Division,"123 North St, Springfield, IL 62701",(217)555-1234,"4812 Kenneth Path, Jerryton, IL 61482",jennifer_oneal_153@klb.com,495.967.7665x75460,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 4,"Provides administrative support within the North Division, assisting with scheduling, documentation, and communication tasks.",41964.54,1980.01.05,272 83 1244
288990,Carlos Nathaniel Murphy,MA,North Division,"123 North St, Springfield, IL 62701",(217)555-1234,"99647 RICHARD EXPRESSWAY, GINAVIEW, IL 77606",carlos_murphy_140@klb.com,4862030098,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Lead Level 2,"Ensures smooth daily operations, manages resource allocation, and resolves workflow challenges as Operations Lead Level 2.",97158.51,4/11/1973,715-57-6207
201233,Amy Ruth Dennis,GED,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"7796 Roberts Loop Suite 940, Birdton, TX 74167",amy_dennis_127@klb.com,001-908-413-3176x2004,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",31063.82,1/18/1973,198-73-7911
251869,Sarah Nancy Duncan,GED,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"6204 Ward Orchard, North Karaton, OH 57862",sarah_duncan_113@klb.com,288.599.7463,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 1,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",35334.66,10/12/1969,449 85 2458
228362,WILLIE JOHN CAMPBELL,CTE,SOUTH DIVISION,"456 South Ave, Austin, TX 73301",(512)555-6789,"42406 Medina Key Suite 718, East Jennifer, TX 24836",willie_campbell_162@klb.com,(931)641-4493x8975,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 4,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",37578.26,1988.10.15,443 70 2411
270593,Tammy Michelle Alexander,HS,CENTRAL DIVISION,"202 Main St, Columbus, OH 43085",(916)555-6789,"85889 Nathaniel Crescent, New James, OH 47968",tammy_alexander_109@klb.com,9238339051,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 8,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",41983.59,9/13/1977,298-92-9582
219956,Angel Candice Duncan,HS,CENTRAL DIVISION,"202 Main St, Columbus, OH 43085",(916)555-6789,"9621 ADAMS COVE APT. 799, NORTH JAMES, OH 96815",ANGEL_DUNCAN_108@KLB..COM,605.834.6120x5155,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 7,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",39151.35,2/29/1992,318/39/2589
409487,Sarah Ashley Clark,BA,SOUTH DIVISION,"456 South Ave, Austin, TX 73301",(512)555-6789,"39133 Michael Path Suite 132, Lake Carla, TX 44480",SARAH_CLARK_165@KLB.COM,(245)423-4286x44976,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",SECRETARY LEVEL 6,"PROVIDES ADMINISTRATIVE SUPPORT WITHIN THE SOUTH DIVISION, ASSISTING WITH SCHEDULING, DOCUMENTATION, AND COMMUNICATION TASKS.",50761.13,1/18/1982,598-66-7046
239276,Daniel Jeffrey Campbell,GED,South Division,"456 SOUTH AVE, AUSTIN, TX 73301",(512)555-6789,"4334 GONZALEZ FORD SUITE 493, CYNTHIALAND, TX 68591",daniel_campbell_151@klb.com,(235)449-4518x3744,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 6,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE SOUTH DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",35412.96,1998.08.05,202 39 4226
